sourceAccount,targetAccount,amount,currency,transactionDate,isInternational
ES5984829865676929611119,ES8279712541295461016259,2162.16,EUR,2025-01-11 23:18:06.087200,False
ES1536393545334097529725,ES3452198279469298904737,4328.64,USD,2025-02-10 23:04:55.663713,True
ES4891379968027356014789,ES2849579537370079016196,423.28,GTQ,2025-01-11 00:15:43.217324,True
ES0817564670499638312983,ES8079111047206294147161,2643.13,GTQ,2025-01-17 19:36:08.179768,True
ES9247656567952907951984,ES2765410814313933870222,2050.15,GTQ,2025-01-23 12:47:59.801018,True
ES6316712742005410563685,ES1168023852898465369545,1589.83,GTQ,2025-02-03 13:14:34.702713,False
ES2649132277533120494233,ES3078384505000593189108,447.08,EUR,2025-02-21 16:20:26.328192,True
ES1130094311377587592980,ES4451913596233072976283,4166.45,GTQ,2025-01-28 22:17:40.462965,False
ES3277505802677301293703,ES1986595490743648811829,2059.68,USD,2025-01-26 22:36:35.916998,True
ES3080998436592330308281,ES6426707406838594620426,3361.37,GTQ,2025-02-11 16:59:46.460804,True
ES5114079332969209184911,ES1514650343842478250459,652.99,USD,2025-01-29 23:56:31.286918,True
ES4536156963683347271608,ES7323715750418757254726,212.38,GTQ,2025-01-29 03:24:36.467516,True
ES6263284705898525211640,ES6087505427573016349741,2460.42,USD,2025-02-18 07:10:41.936739,False
ES8220747398164202396753,ES6226482805098618585485,3019.66,GTQ,2025-02-21 20:54:34.374515,False
ES6956877521327246216458,ES7086968224879072794783,4501.9,GTQ,2025-01-31 20:07:11.035102,False
ES3173044234472933785051,ES2644454615773505489935,3835.45,EUR,2025-02-15 05:53:55.293298,True
ES9374186810091580569381,ES9129333308406870864755,672.2,USD,2025-01-22 09:14:25.489046,True
ES2039761002560322103376,ES4497203622593909755958,3105.98,USD,2025-01-31 01:34:24.969553,True
ES7575935681644097088557,ES4932201696085408530337,1085.69,GTQ,2025-01-28 00:06:20.489762,True
ES5248139972711987216510,ES7006894784720611976442,4711.46,USD,2025-02-03 19:26:39.263818,False
ES6139695153271626775378,ES5612614236988462821921,4485.28,GTQ,2025-01-15 15:39:54.001974,False
ES4671122008291042838092,ES1592378497304673811074,210.34,USD,2025-01-02 21:32:57.004975,True
ES2978501057610882792795,ES8526841943178154890178,774.18,USD,2025-01-10 04:50:11.281564,True
ES1789010386188702409097,ES5139814675593946310519,2942.49,EUR,2025-02-23 16:52:51.798993,False
ES4861793984992011321212,ES7818654554373280613581,1013.82,EUR,2025-01-22 14:14:26.774425,True
ES0919927893022469129931,ES7484716138285551494879,1203.64,USD,2025-02-06 07:16:36.403506,True
ES8805953267928791770578,ES4513979835584243090405,422.6,USD,2025-01-01 20:19:22.102652,False
ES3970270121642476968991,ES6710725691336269477379,4001.25,USD,2025-01-26 07:28:58.296707,False
ES1112024324495058099267,ES5555173907028883702005,1763.44,USD,2025-02-23 19:41:34.822654,True
ES1592378497304673811074,ES2531132396586927724526,2014.51,EUR,2025-01-19 12:27:47.231451,False
ES8007600687753738075768,ES4875643969374861551150,120.63,USD,2025-01-20 11:49:53.481885,False
ES1198565085688994143608,ES7544499915143153728477,1665.47,USD,2025-01-10 14:35:52.963348,False
ES7408716408315125030600,ES8073944717206969701886,702.84,USD,2025-01-12 11:32:51.009790,True
ES8969263866011388540788,ES7998151462299264469786,4459.32,GTQ,2025-01-17 12:53:46.450557,True
ES8460447359882703026512,ES3238481116117811559372,3622.88,USD,2025-02-26 07:49:36.917595,True
ES6300681750427928694037,ES2911000918627972006423,4801.22,GTQ,2025-02-26 04:49:13.127602,False
ES5139814675593946310519,ES2031636102039930945546,217.93,GTQ,2025-02-11 01:14:21.717056,True
ES5749372169946035044684,ES9406556388349092278525,4785.09,USD,2025-01-19 11:43:55.592062,True
ES1279477089693885565810,ES4779482228588400773617,2617.52,EUR,2025-02-17 13:34:59.812002,False
ES6276276176789592794515,ES8807162078246432565862,2998.15,USD,2025-02-21 07:19:20.766811,True
ES6494639225252170405947,ES9410150538506676074124,3980.75,GTQ,2025-01-02 12:44:44.005903,True
ES4864798809240146353915,ES8089943174026556748808,4596.03,USD,2025-01-24 06:31:50.423065,False
ES1744370962262299709468,ES7921864976645843464013,1416.56,GTQ,2025-01-09 21:28:35.364451,False
ES3863313340433713139744,ES2608965622657249915501,4355.66,EUR,2025-01-28 13:56:37.347256,False
ES6949987440333955329433,ES0243571658902980722977,289.76,EUR,2025-01-14 08:52:48.469509,False
ES4335102636238060390022,ES0839720947826201046784,4304.82,GTQ,2025-02-05 15:29:52.829105,True
ES1491211862389316157683,ES1091749413555013358449,1364.33,EUR,2025-01-08 04:37:10.014876,False
ES1965432298293045534645,ES2738375780074574012280,2646.32,EUR,2025-02-11 12:51:55.570741,False
ES2068967898839454346306,ES1641114264456812681891,2871.95,USD,2025-02-21 11:26:59.647087,True
ES3058071968040121556084,ES1435734052137295438736,4282.41,GTQ,2025-01-01 22:08:23.855947,True
ES7698517704537987899336,ES1245872198775742944287,1530.86,GTQ,2025-02-18 23:09:16.462283,True
ES4995741259476841263331,ES0828889794500058565989,501.65,GTQ,2025-01-28 18:18:09.070584,True
ES7864546456027281064213,ES3808411248478602816760,1962.84,EUR,2025-01-20 05:30:39.343085,True
ES4656241418367313152413,ES6900233487363010999417,1023.38,USD,2025-02-17 04:55:10.908950,True
ES3565053250497946173737,ES5955562019834998893192,3546.25,EUR,2025-02-24 12:29:12.466439,False
ES7874871776324029786004,ES8314289310258605440503,3505.78,USD,2025-02-10 20:44:36.313827,True
ES1570576870725776314805,ES7454576802544158763551,2705.89,EUR,2025-02-24 18:53:15.707927,True
ES4754154953629730611643,ES8664164497813851929204,4954.36,USD,2025-02-14 03:41:31.119220,False
ES3345345529402451968412,ES1311407306137890237302,174.69,GTQ,2025-01-07 03:04:52.631046,True
ES2315841346868154497471,ES5987852034370778876144,2317.49,GTQ,2025-01-16 18:43:27.653322,False
ES8553258673017221109682,ES4841660495011982802884,565.48,USD,2025-02-22 02:29:06.043917,False
ES1860041498967007045416,ES1862037053317606618541,4370.38,USD,2025-02-16 00:55:55.828394,True
ES7261462439940481643294,ES6017480049775942907987,4602.92,GTQ,2025-01-23 15:51:02.404115,False
ES4585461925011323662068,ES1079744694605525591486,3213.3,GTQ,2025-01-03 17:25:55.844746,False
ES5310368506667707016206,ES3304734464797313179183,551.12,EUR,2025-01-22 21:08:22.462224,False
ES9876033885535420111683,ES4729109918130259522487,1779.48,USD,2025-01-04 17:54:49.487102,False
ES5215874571454396005398,ES9249056240926109063785,1191.41,GTQ,2025-01-27 05:38:56.033192,True
ES1956519747976435742370,ES4593485216310701683502,3510.21,USD,2025-01-25 01:04:10.410080,False
ES1786940111353806700997,ES6776288265773877889469,4463.48,GTQ,2025-01-05 04:30:31.152437,True
ES0959562900802868557852,ES8678964286948279323214,3036.81,GTQ,2025-01-08 10:02:19.840048,True
ES9011057529162147263025,ES1347370062553947276027,3255.8,EUR,2025-01-01 02:41:29.174776,True
ES9354217231809532278683,ES0578871017220056514506,1444.74,EUR,2025-01-06 23:38:22.294245,True
ES8116583224650326846713,ES0313443635286423886280,3569.8,EUR,2025-01-12 14:02:04.485049,False
ES1024609358839386521254,ES4345781824902685652912,1758.42,GTQ,2025-02-24 11:43:26.818335,False
ES8172812511477521659484,ES4564908409608046876896,1781.17,USD,2025-02-16 01:22:18.583394,False
ES5247692976747822955613,ES5947754599702320928334,4657.66,EUR,2025-02-07 23:18:10.957295,False
ES8184034594009344639351,ES8136813806509360967469,2492.34,EUR,2025-01-20 20:53:57.787064,False
ES6009290712836167981229,ES5662777540390714146439,1312.19,USD,2025-02-21 15:30:45.827430,True
ES4082674966275101522969,ES5960313181861229896879,4404.87,EUR,2025-02-17 22:25:10.484567,False
ES0970483249462025039188,ES9754581018713706074828,4709.54,USD,2025-02-08 08:14:03.858105,False
ES1641114264456812681891,ES2859937983178488316634,3311.57,USD,2025-01-27 12:27:01.084386,False
ES7103530185425668259683,ES3457007863123541818177,652.07,GTQ,2025-01-06 13:54:17.025701,False
ES5598509205408114640738,ES9249056240926109063785,4097.22,USD,2025-01-06 05:42:29.342484,True
ES4819167415523867644840,ES6856238267063602087545,2567.54,USD,2025-01-25 03:42:08.457463,True
ES5526265312243854117710,ES7053487006885787208774,4431.89,USD,2025-02-16 13:11:16.381675,False
ES0828221564692747403162,ES1257057496918866888787,2942.3,USD,2025-01-04 08:33:14.946046,False
ES1009936234664477496809,ES0817564670499638312983,27.41,GTQ,2025-02-09 12:43:38.764214,True
ES9723852518479880442417,ES1179083470619264810674,254.3,USD,2025-02-12 15:01:49.228834,True
ES1650387965331752510421,ES2323270009703019152799,2037.02,USD,2025-02-24 14:07:34.256546,True
ES0451862188102699518034,ES3828258571349713077664,4221.6,GTQ,2025-01-10 07:17:48.879674,False
ES8821155311256078562014,ES6087505427573016349741,2459.83,EUR,2025-02-10 14:24:05.215015,True
ES7133898985201376422757,ES7183441184861734027582,3358.41,EUR,2025-02-10 14:22:27.968479,True
ES5878633169060066549768,ES5215060083282736454588,2537.54,USD,2025-01-25 22:10:04.576134,True
ES9569433889407216827931,ES9700665486206533923016,2139.74,GTQ,2025-01-24 04:07:28.107754,False
ES7028957922932021526980,ES5020359765955282094815,150.58,EUR,2025-01-05 15:22:37.585299,False
ES5947754599702320928334,ES1448553226499619443128,1596.5,GTQ,2025-01-05 09:48:14.234565,False
ES8924741836229004917679,ES8089943174026556748808,3992.8,GTQ,2025-02-12 14:29:15.693121,True
ES3159743924817561206787,ES0243571658902980722977,844.52,USD,2025-02-02 20:46:50.638820,False
ES0713992518826883338478,ES4814962408296373643817,4508.88,USD,2025-02-07 18:30:22.781261,True
ES3733711312033490219166,ES1789010386188702409097,1208.39,GTQ,2025-01-05 12:18:58.491458,False
ES1292985827577998010407,ES0919927893022469129931,3655.73,GTQ,2025-01-06 10:42:20.741707,True
ES1426322791194229911015,ES5248139972711987216510,253.05,EUR,2025-02-04 21:40:15.165024,True
ES1999738942459992590721,ES1179083470619264810674,3737.57,GTQ,2025-01-07 18:49:41.998902,False
ES4199142304950422067487,ES6949987440333955329433,953.79,GTQ,2025-02-06 19:43:17.813111,True
ES3737748452419886708771,ES5325406448522928310486,3656.81,EUR,2025-01-20 06:45:06.689112,False
ES1158124291347200290237,ES8279712541295461016259,2251.88,EUR,2025-02-17 02:23:13.686692,False
ES5832815887779748203557,ES0992436645285489243507,1201.4,GTQ,2025-01-16 18:12:06.163129,False
ES9839684907606304757897,ES5139814675593946310519,1541.41,GTQ,2025-02-06 14:57:07.288605,True
ES9218089785470551383498,ES7903655324505667046876,3026.01,GTQ,2025-01-10 05:08:53.929175,False
ES8526841943178154890178,ES2213564865554045838077,895.44,USD,2025-02-05 00:18:29.930605,True
ES4961930153220892753636,ES5322470174163202919279,3062.05,USD,2025-02-16 06:43:05.802239,False
ES3780960225243818793241,ES2918046886036277024789,2134.67,GTQ,2025-01-27 16:17:29.982224,True
ES8894722273304743295132,ES9657508605358936734441,4051.18,USD,2025-02-21 15:23:08.323377,True
ES3161750061027524525720,ES6371979339545010392816,4811.2,GTQ,2025-01-06 22:26:42.988670,True
ES0476918493869578038243,ES3590217273298051361626,1202.49,USD,2025-01-17 18:44:23.973327,True
ES0543939602889317424963,ES0475739697493382440323,1234.13,GTQ,2025-01-22 00:00:57.970477,False
ES8685829536624724312451,ES3551741989356413775964,207.63,GTQ,2025-01-29 13:14:02.613544,False
ES2701896776865713030551,ES8555558255565484961746,2582.84,GTQ,2025-01-11 13:05:25.363297,False
ES6944917967329929588040,ES3495562918417094267865,1184.75,EUR,2025-02-25 01:03:11.286088,True
ES1572580700766129644669,ES9141361576101494224596,866.61,USD,2025-01-14 15:15:16.911549,False
ES5014019604500434059643,ES5016387544522338843440,4780.96,EUR,2025-01-29 20:50:00.024035,False
ES8402016478192308264514,ES8830327189514185348674,577.54,GTQ,2025-02-14 04:13:02.312478,True
ES3610297351550411235367,ES8161162828070527039191,4273.92,GTQ,2025-01-26 12:02:48.834126,True
ES7586505573596200199740,ES1038803515085356193284,1848.27,EUR,2025-01-28 16:00:38.560680,True
ES6560163010994177404359,ES8384223091433101191429,834.36,USD,2025-01-11 07:59:06.583599,True
ES4567247652227629276263,ES0701912530578430656731,422.69,GTQ,2025-01-24 04:22:43.954364,False
ES4875643969374861551150,ES7208053151190094830934,1684.88,USD,2025-02-01 02:06:08.208937,True
ES6232846163389304596927,ES0660728322655807825482,1391.75,GTQ,2025-01-08 04:46:23.649186,False
ES4253604153608723724140,ES3722636159149236361542,3792.6,GTQ,2025-02-04 06:54:27.155394,True
ES0828889794500058565989,ES7544499915143153728477,4827.53,GTQ,2025-02-06 18:23:09.157908,False
ES2536002375372445985720,ES5955562019834998893192,3907.06,GTQ,2025-01-04 05:01:51.488143,True
ES3951461854287178325723,ES8552814466960631086598,1027.16,USD,2025-02-05 01:01:53.865953,False
ES4403689801095032914474,ES1591917455170705957697,3207.29,USD,2025-02-04 00:46:25.586608,False
ES3053907969130283642472,ES8496640835114645021314,4625.71,USD,2025-02-11 03:35:11.357020,True
ES1980921071542365421838,ES2271508386638111417859,2479.82,USD,2025-01-12 22:52:04.600394,True
ES0965217823989834125829,ES6849752301446108566502,2302.54,USD,2025-02-15 11:49:45.149918,False
ES4429293857224293852503,ES7925496606445412301717,3668.03,USD,2025-02-21 18:15:34.467578,False
ES8161162828070527039191,ES7599111205637764151355,4274.67,EUR,2025-02-13 19:56:58.907961,False
ES7735419608951267015168,ES5687489314955436175491,4411.48,EUR,2025-02-20 15:48:03.175769,True
ES0752137474919547525637,ES5662777540390714146439,511.1,GTQ,2025-02-07 16:32:04.935336,False
ES2911000918627972006423,ES8524283126034564167158,3957.05,USD,2025-01-04 02:04:36.971644,False
ES1986340246302334593681,ES5975608626772913554838,2004.68,EUR,2025-02-25 22:44:37.680953,True
ES3269659795390060771155,ES0501452093455414105926,2900.26,EUR,2025-01-02 00:57:40.480475,False
ES7575935681644097088557,ES2489562849835289160499,311.61,GTQ,2025-02-19 05:49:03.419415,True
ES5684188739790942119746,ES8552814466960631086598,738.08,EUR,2025-02-18 23:31:24.172460,False
ES8515074238872330471533,ES3615610743971352077936,972.83,EUR,2025-01-16 03:09:40.884459,True
ES8062227088440607228496,ES9767338911274714604365,4789.04,USD,2025-01-17 19:33:36.853981,True
ES8738934945778663888864,ES2436688681553225127270,4387.68,GTQ,2025-01-05 06:03:57.191437,False
ES8203510327931955366848,ES3904401967335444751247,4690.95,GTQ,2025-02-07 01:04:01.764956,True
ES6386266531424369603648,ES3593425795708328441153,786.56,GTQ,2025-02-09 17:59:35.313842,True
ES3590217273298051361626,ES1311407306137890237302,4855.94,EUR,2025-01-08 21:00:13.050786,True
ES4968179693390839797363,ES8553677744202144178514,3984.91,GTQ,2025-01-25 06:28:41.464550,True
ES7729107768956311421285,ES2551104730231501230843,1631.5,EUR,2025-01-28 06:35:20.275851,True
ES6593780275992049629226,ES1377064559788593029008,1504.85,EUR,2025-02-24 10:10:40.585569,False
ES0691581871552464592133,ES9460885298075418556577,471.62,EUR,2025-01-02 17:49:36.544812,False
ES8297352509009955108092,ES7934059620953237442746,4395.16,USD,2025-02-20 22:40:53.435298,False
ES5094797621534199098191,ES1591917455170705957697,4162.53,EUR,2025-01-19 00:51:22.248090,False
ES9103279084870970774050,ES9279687028161940240602,4945.82,USD,2025-02-10 01:06:49.380998,True
ES3157273745265740975105,ES4671122008291042838092,4154.34,EUR,2025-01-28 01:53:32.347960,False
ES3995806552057249624493,ES5216566187857603709524,3118.69,GTQ,2025-02-08 10:19:01.313788,True
ES1423032833191389238432,ES8136813806509360967469,1257.29,EUR,2025-02-04 09:44:40.301994,True
ES6426707406838594620426,ES3722636159149236361542,4301.88,EUR,2025-01-09 08:59:46.810691,True
ES2530187739112871036828,ES5509318457992554011615,1153.08,EUR,2025-02-06 00:00:03.150840,False
ES7376994627887455578513,ES4105544107136257199945,4592.45,GTQ,2025-01-11 20:18:08.532828,False
ES1460654087629773538998,ES2137250440586916712389,1303.35,GTQ,2025-02-08 18:54:03.908777,True
ES1786940111353806700997,ES4209009530472506016636,262.68,USD,2025-01-29 22:01:52.485408,True
ES2137250440586916712389,ES6560163010994177404359,2632.19,USD,2025-02-04 22:17:26.161339,True
ES5824179037057234847121,ES6584617318124780959655,4976.11,EUR,2025-01-01 02:10:47.236361,True
ES4783132931407131292657,ES5760510089322228014529,1693.11,USD,2025-02-09 00:05:07.011769,False
ES6673401745156104461362,ES0885804866535989692439,3693.32,GTQ,2025-01-21 00:13:20.934186,True
ES7076524774671594568604,ES7440630888305652483001,860.58,EUR,2025-01-20 16:29:24.503642,True
ES2031636102039930945546,ES3827050467020704253898,2002.81,EUR,2025-01-05 13:42:21.256183,True
ES5488134691569026106159,ES5934180294801174233074,1693.8,EUR,2025-01-24 08:44:21.917008,True
ES4968179693390839797363,ES5612614236988462821921,4771.8,EUR,2025-02-18 16:34:50.981239,False
ES1900108504059946623108,ES4147117881588018161308,1099.48,USD,2025-02-25 11:49:53.304975,False
ES6522902728615700293410,ES5395403492568664417268,3656.79,USD,2025-02-17 09:22:25.773563,True
ES8729308502556710737423,ES6862685995071107537222,4902.81,GTQ,2025-01-20 12:23:11.943960,True
ES3923140348986509811915,ES5488134691569026106159,2161.16,EUR,2025-02-16 20:11:49.852852,True
ES4112949422539290362990,ES5561835311227724425662,3066.99,GTQ,2025-01-24 16:48:53.875369,False
ES4135833216616126800611,ES5530834116730447232362,2748.53,GTQ,2025-02-11 08:33:02.927516,True
ES1860041498967007045416,ES1951558704637311593281,896.62,EUR,2025-01-12 06:27:03.133027,True
ES8752310066940593797629,ES2114647590293118652776,4074.06,USD,2025-02-03 08:18:18.511579,True
ES3938591314710418772010,ES0490144684276164916177,808.56,GTQ,2025-02-24 02:09:42.493509,False
ES8178922973735292219359,ES3273322752272831191055,1458.06,EUR,2025-01-17 04:49:20.569000,True
ES0873410586797756007245,ES6909526600857207934871,1089.83,GTQ,2025-01-01 17:12:21.768392,False
ES5278859527816122695962,ES1860041498967007045416,1989.89,GTQ,2025-02-08 09:52:52.807885,True
ES3173044234472933785051,ES2741728738988597032200,1429.7,USD,2025-01-17 20:43:51.173657,False
ES2717041087079107292093,ES1847218831356945278530,38.55,USD,2025-01-18 11:36:43.780465,True
ES7047203400689314807024,ES1245872198775742944287,162.34,EUR,2025-02-02 12:11:24.981216,False
ES2911000918627972006423,ES0992020535232046817997,769.21,GTQ,2025-02-21 10:19:51.598643,False
ES5904664701917476120697,ES7104927602179159545723,2184.84,GTQ,2025-01-31 11:05:13.662751,False
ES3610297351550411235367,ES8363239623931323009774,3124.96,GTQ,2025-01-06 19:14:40.391966,True
ES4645521787844304249636,ES8856980518937068667408,742.91,USD,2025-02-17 18:02:04.034361,True
