accountNumber,deviceId,lastUsed,frequency,isVerified
ES9025668951585071000743,d4113ba5-e411-4c61-af6f-3d5b765091bf,2025-01-22 09:09:14.590642,89,False
ES4091484754968700693837,9f3bf665-725f-436d-9b93-7fc7e6ffa1d8,2025-01-22 07:16:28.843802,70,False
ES0899076251132109932136,c89b0e8e-db17-495f-96ed-6a6caf3e210f,2025-02-23 00:54:38.584749,63,True
ES4008007400146076088628,179eaa29-3bc8-4271-aea1-45bf5568efcb,2025-02-25 18:31:37.835255,11,True
ES5013320635151448446453,2291e10d-f921-42cc-b691-07138894318d,2025-02-08 08:00:35.996202,26,False
ES0992436645285489243507,8b279f2d-a1c4-49a5-85a3-0654de162f2a,2025-02-25 06:14:43.899480,96,True
ES3455793800325302603457,4f4008bd-40ff-41ef-9c67-34f31d757665,2025-02-10 09:23:45.322696,30,False
ES2867469845298295419703,21f10dc6-1acf-49e6-a90d-e5c46424ed6e,2025-01-24 01:34:02.934408,57,True
ES4707567661224499143550,4c8fa80d-4018-4820-b3b5-a0e494f70802,2025-01-22 02:41:34.297204,96,True
ES9407297851812263976895,caef145a-059b-4fb1-bb2b-058faf777638,2025-01-12 04:35:37.186669,69,True
ES9494240857746892678579,35d4602d-6b01-4560-b0ac-d7a58441b7f3,2025-01-19 15:11:06.768549,54,False
ES8746240738537777191343,abc22a05-eba8-4570-9c4f-eecfd94fb1a1,2025-01-14 21:40:06.084468,98,False
ES8457877235499964646321,2184b615-4d96-4608-a7fc-1822d27c353f,2025-01-25 21:24:55.674540,7,True
ES1344929367741033244572,f5febb9e-3c59-4c1f-bdc2-f03d2081e583,2025-02-01 12:51:50.329786,60,False
ES3648838751283044114186,ebad5f42-ac04-4d29-80cb-609590dce01d,2025-02-14 08:58:20.381715,60,True
ES5608923726734250348928,1ca8d806-a73b-4c62-b760-06c0d9427972,2025-01-11 12:34:54.774857,70,True
ES2397764081572739022947,132fe702-c3d7-48cd-9019-36f698893873,2025-01-24 01:31:34.406433,44,False
ES8575334718008358150265,33c5dbfe-9798-4804-9bd0-d9be2752d4dd,2025-02-21 21:40:24.819519,21,True
ES0339122708457491708825,3c6c261d-759d-49ae-9b42-bb08e99abc93,2025-01-26 23:09:43.242666,96,False
ES3828258571349713077664,45c39736-3a7a-46f9-8bb9-cf5479c6edde,2025-01-30 20:19:39.237166,30,False
ES0959562900802868557852,0aeb53a1-9ea3-4e0b-a52b-ac121d211118,2025-01-06 17:17:54.283694,52,False
ES0463999519937347425604,816ae339-183e-46d8-a67d-b04accd14200,2025-01-10 22:25:02.140324,76,True
ES8887148674389654726781,43cb097f-373d-4bd7-9ebf-b0b82dd6dcd3,2025-01-11 04:38:42.951160,29,False
ES5526265312243854117710,fa3f41b1-0606-4ceb-8e46-f530565f5a69,2025-01-21 12:53:20.847451,90,True
ES8915645899436799457945,353bf47c-3fcf-4c9a-8361-3fb44ca09769,2025-01-02 18:53:44.706058,26,True
ES2271005230050804756774,df96583a-22be-4259-bcc5-4b4987874329,2025-02-19 19:05:49.826576,15,True
ES7014270856056787601225,8039e6c5-48b0-42a3-ad62-8bb6587ca79c,2025-01-01 08:51:24.807006,61,False
ES9246128345735058069932,d7d12f49-eebc-4c18-8a07-b7e44acfda47,2025-01-16 10:04:13.908012,33,False
ES7640633431412676036085,77576383-6fbc-4efc-a6ae-20d30737eaeb,2025-02-18 23:25:47.078058,88,True
ES1987284806112719972547,381d7da2-6cce-4ae7-b857-d27944a8afd9,2025-01-26 14:50:33.575479,85,True
ES4181216403572649672618,d8cc623f-ff2c-48a8-abf2-aef5cace3a66,2025-01-28 12:25:27.197033,70,False
ES8402016478192308264514,09117e71-b706-459b-aa1d-199b13165e81,2025-02-20 15:38:10.802265,50,False
ES9540009600376090670521,13befada-ec63-4cd2-b840-59f99d186b78,2025-01-27 00:06:30.273185,61,False
ES2884152174042968916803,173aed75-732c-467d-891d-04760f1aa207,2025-01-22 10:02:23.982643,15,True
ES9169923448647418304945,343d5364-c6ba-4024-aa70-1588c0a00efc,2025-02-15 09:42:19.729855,53,False
ES1698053208500137927139,bf2e20a7-3580-48c6-ae04-c3d87f5157c9,2025-02-06 13:59:25.737347,37,True
ES3729849526641543356273,4e4e1da9-47b7-47bd-bd69-6140f49b4978,2025-01-21 16:53:08.891305,16,False
ES3336588800150159278397,34203853-d435-484e-b345-573b9b658b4f,2025-02-01 18:17:25.695222,82,True
ES5352266773672844684077,a0722db6-1fde-4349-8930-0e32fc870217,2025-01-17 17:17:07.309049,76,False
ES1641114264456812681891,ec942981-13b0-4819-b44f-a9cc0473bffc,2025-01-17 18:59:26.657127,93,True
ES4647346074238792938477,260671f4-5d54-43c3-a42e-68ad5fa19814,2025-02-13 17:11:07.752799,40,False
ES5773203226071847832099,88119494-df7d-4abc-904d-86df7a0e6fc0,2025-01-19 14:23:51.605515,75,True
ES5849538449119810340207,2ab42f02-bcad-4691-88c1-2fdfdba0029a,2025-01-18 22:25:13.042345,65,False
ES1222972870542244808449,6a30b700-5c88-47ff-89f2-75821b7f549e,2025-01-10 16:44:54.566010,6,True
ES1292985827577998010407,a632729d-9985-4330-8b20-c20312110517,2025-02-25 22:59:02.539788,58,True
ES2996422971220964095353,4da12e62-6d05-41e7-b7fb-628c180f4e66,2025-01-18 02:26:08.415054,26,True
ES0790672432243163958492,9e7235dc-1b08-49cb-98ec-3555921a68c8,2025-02-08 23:25:49.210048,49,True
ES7235512382485400737294,9e682587-0df5-4550-a4ef-8b24885e67f7,2025-02-18 07:38:43.427262,19,False
ES4707567661224499143550,15f3ae40-679e-4447-b8c1-f4c331f6fa29,2025-01-12 00:52:24.064674,70,True
ES0660452484461801345740,5b7ddf40-164d-455f-832b-e2648a2614c2,2025-02-09 08:36:06.090594,67,False
ES3676817671122949378299,8a680b2c-777d-4679-bc94-40d6bd5442fb,2025-01-04 05:11:04.494977,94,True
ES3116297957317939164048,73b27e36-9637-457b-be55-f465ca3daec6,2025-02-01 13:22:18.788440,16,True
ES3664664901865592801643,8700a37b-31c2-46fd-9d31-fb2c4781586a,2025-02-01 07:33:51.354312,42,True
ES6473408197009513495727,d42c9a0d-52ee-4c96-80d5-1d28d0a371c0,2025-02-01 12:58:10.444121,70,False
ES8941368590060314373722,88119494-df7d-4abc-904d-86df7a0e6fc0,2025-02-14 07:01:28.394388,14,False
ES2079290944267434522005,76028d37-f536-4fb6-ae32-d96bcfa5fe5b,2025-02-08 07:44:06.001920,97,False
ES2907977957935828135573,f263c77e-16a1-484d-a8a9-f8a7ff1adaa8,2025-01-29 22:33:08.603542,48,False
ES2738375780074574012280,f615751a-f976-4a1c-8137-aa60e0d7681e,2025-02-20 10:24:50.689381,96,True
ES4783132931407131292657,6b39f533-f817-43bf-b5ab-2565ef3b16b9,2025-01-02 01:11:00.520180,16,True
ES9475665793527832048149,76877a06-4646-434f-81db-531bfd6ee1d1,2025-01-26 11:12:37.156847,61,True
ES3872464845976324022794,68857055-cae8-4b8f-87ce-fed9a0061c5d,2025-01-26 08:07:14.626382,6,True
ES3972946371326158755491,3c6c261d-759d-49ae-9b42-bb08e99abc93,2025-01-14 19:20:10.331465,59,True
ES3014779069326140874805,5dcc08f3-cbb0-45e0-8203-a537b854becb,2025-01-16 13:29:58.127262,21,False
ES8797058202566205645495,3c93d098-b6d3-492d-813d-eb775113fed5,2025-02-13 19:39:22.848325,66,True
ES5523348827469414868688,c3d35f38-b9d4-4321-aa99-b0f6490e9c2a,2025-01-20 10:11:05.697275,18,True
ES8172812511477521659484,9be7ada0-d2e1-44b3-934f-622f8e255d32,2025-01-10 04:25:38.622637,29,False
ES7216237337056635830818,7d0d6e16-b4e5-4bd3-bcdf-0174038dd11f,2025-02-17 10:25:08.867358,100,True
ES5363200192253803546268,e8165daa-1660-4552-a2c9-1176bd8bfc4d,2025-02-01 21:24:34.113027,79,False
ES1043751592594872692136,65e6dba3-4266-4498-ab39-220641de8fab,2025-01-01 07:49:31.171172,43,True
ES5358039231093948068921,caef145a-059b-4fb1-bb2b-058faf777638,2025-02-03 11:20:11.480135,88,False
ES9332406057435490726918,13befada-ec63-4cd2-b840-59f99d186b78,2025-01-27 15:15:18.877440,90,False
ES3521321258106756463850,0732ab76-02b5-4645-820d-5ef697fa07c4,2025-02-08 03:43:29.529824,34,True
ES1046001458219794506033,aa07418a-ba2f-4198-8fbe-544165937180,2025-02-12 12:00:10.290881,65,False
ES3737616638540724473065,c90f4eab-61ab-431b-81db-7fd4d964d6ab,2025-02-09 19:59:00.560247,98,False
ES2978501057610882792795,589d849d-e2b7-48d2-9062-92e2f4e34f17,2025-02-11 07:31:29.010105,73,False
ES5014019604500434059643,10e694e2-937f-4bfb-9f72-d087d42a3d14,2025-01-28 12:18:58.819897,46,True
ES5486054846360809741447,225fb951-5009-4598-9fcb-44a2175de1e2,2025-01-30 16:20:53.649199,77,True
ES9246266854539628562852,6e945179-a7bc-4ded-bbd0-91b79399aab4,2025-01-01 05:59:56.392202,62,True
ES6902838451667050555580,dd2c0907-5492-4aeb-9e2e-7abc60d499be,2025-01-18 03:23:29.437198,81,False
ES4381095708773026845715,99612011-e4dc-4edb-98a2-201c4335db18,2025-01-21 06:59:59.660185,41,False
ES6377008734808747496220,6486f0e0-09da-4c12-acfa-5b4a71ddc03a,2025-02-06 02:39:03.525995,18,True
ES8297352509009955108092,45be02e8-1c98-4b62-b168-287850c085b7,2025-01-13 02:39:23.872622,42,False
ES0678048069344676955640,a0d7c8b3-2b92-4b68-ab4c-76ce2d83a650,2025-02-22 03:21:51.340793,93,False
ES7934059620953237442746,d4113ba5-e411-4c61-af6f-3d5b765091bf,2025-02-20 10:00:07.165823,74,True
ES4451913596233072976283,5731ce8f-e3f3-4cac-943e-b5645de0e1df,2025-01-01 00:45:33.029505,65,False
ES4434701543924469779718,132fe702-c3d7-48cd-9019-36f698893873,2025-01-26 17:59:48.569206,32,False
ES8788048831038262625986,3c6c261d-759d-49ae-9b42-bb08e99abc93,2025-02-13 17:12:18.961431,88,True
ES8454512906276486971215,a519a6e5-7645-4fbd-b021-bd23b17406d5,2025-01-14 08:35:42.214831,81,False
ES1038803515085356193284,f3372807-9ac4-4429-9c4d-d51e58a7a003,2025-02-19 00:17:38.130195,19,True
ES6814387554102544767122,56a1a5ee-5cc5-48b6-946f-10c662a4c7fc,2025-01-18 19:42:55.729743,81,True
ES8553258673017221109682,804f283a-b321-4d67-a6ce-a391388dfb6f,2025-01-27 03:19:34.757666,78,False
ES0229580258312734766155,f1e9a896-84c5-4757-a161-81de93738096,2025-01-11 07:58:13.696330,62,False
ES1377064559788593029008,acb53a36-acc4-4081-b913-3e663944ec85,2025-01-09 23:31:37.466543,77,False
ES4181216403572649672618,b91c3f77-8f84-4013-8c69-c8b693a3273c,2025-01-28 11:34:13.591711,16,False
ES2276516017644451594997,73bdf715-9092-4204-b560-85f680414959,2025-01-24 01:13:23.044700,17,True
ES8603039620556162035487,95d2b2fd-60b7-458b-9b6e-bcf1f6ac0e6f,2025-02-09 14:49:06.295267,89,False
ES0362047642461483984939,5413e331-ce5f-4bea-a8e9-093f7be728fb,2025-02-16 18:13:56.809235,61,False
ES1305590697011405065925,a00fecee-f624-45e6-bc81-caa01a7f389f,2025-01-31 00:02:14.295582,95,False
ES9551558648859107434466,434a41ce-a658-44b5-ad25-cc403d363ea6,2025-01-17 14:46:57.671557,37,False
ES6814387554102544767122,68ae0036-de76-4402-b489-8765ac8cd63a,2025-01-27 17:52:02.762989,83,True
ES5439670030329775651848,73bdf715-9092-4204-b560-85f680414959,2025-01-28 16:33:16.869931,51,True
ES4144418200019897147138,feeebcfc-13b9-4b39-acd9-adcbc3e60117,2025-01-15 06:03:48.078923,67,False
ES4922258846648044784903,7be02e65-528c-49d5-8a5c-995e34028644,2025-02-03 12:28:47.058654,7,True
ES4345781824902685652912,757b2f2a-67a9-4488-9b5e-cc804f79821a,2025-01-28 10:14:53.065575,66,False
ES5655085914918711723534,14abdd1e-bb30-4e37-84ea-07a22497bd5f,2025-01-30 22:58:46.212926,88,False
ES9374186810091580569381,d6946c21-469b-4aa5-9834-2c47ae213293,2025-02-22 20:47:08.990296,65,False
ES3051605242011717336397,57a23212-a3a9-45db-90b3-f5e181a28689,2025-02-15 18:30:46.487090,3,False
ES0529187790823759885995,e9d3f77d-a89f-4cf3-95ef-cad561584b92,2025-02-01 00:11:16.627773,98,True
ES1765121866213478659618,757b2f2a-67a9-4488-9b5e-cc804f79821a,2025-02-22 03:49:42.401562,71,False
ES9204080759749504293648,b67ca90e-a3e6-40f0-ad21-355cfb5e4dbd,2025-02-25 14:09:40.278651,42,True
ES5687489314955436175491,d9a465d9-d7a5-41cd-a826-feed568030a5,2025-02-10 18:19:14.984555,66,False
ES8924741836229004917679,c3d35f38-b9d4-4321-aa99-b0f6490e9c2a,2025-02-02 15:32:49.933843,16,False
ES9035915227990431402931,58a6a95f-bb92-4c93-98e1-88a16fdd9c67,2025-02-05 15:03:20.737458,35,False
ES3843680619058632775896,da0e0a5f-d197-4378-bc90-537345d5eca0,2025-02-23 16:40:06.998364,32,False
ES3341366568568872886297,e4f6db52-d2ed-421d-94a1-abfa51c051fe,2025-01-02 16:26:33.280293,98,False
ES0713992518826883338478,5cf36a4d-f7d3-4cd4-a741-7124793dff61,2025-01-09 22:13:44.121044,72,True
ES9247656567952907951984,2319f9f0-a1dd-4ca9-ada3-7c44cd59b51b,2025-01-08 10:27:16.347854,58,True
ES6217078277398947657567,3598cce2-8797-472a-8d56-ed50b3d81dee,2025-02-12 23:44:49.182412,48,True
ES9440567266180383895913,eb3a8483-4440-4e21-8e83-7e795adc52ff,2025-01-15 16:09:22.548321,76,False
ES9003637290220644641790,a0722db6-1fde-4349-8930-0e32fc870217,2025-02-13 06:16:57.725296,89,False
ES3424258117254585397605,9de137b4-2064-41a2-a5c6-83df89b8c44e,2025-01-21 17:07:19.478872,2,True
ES0670886968247586882912,c8fe9a96-d249-4541-9ead-1f3e6342b3bc,2025-02-18 22:25:57.033911,7,False
ES0964307490630788863752,4730405c-3150-4f3b-b095-2f4f9ee43604,2025-02-20 02:47:50.019159,85,False
ES3256693110934442741302,cb12a16a-cc54-494c-a986-c547cef60515,2025-01-28 13:01:15.385742,89,False
ES4940631707338526873327,441eca1b-aafe-48e7-b34b-045478d9fd7f,2025-01-04 21:39:00.045424,82,True
ES9431085221541213290133,c731523c-8b63-4afc-a35a-ab9020487be5,2025-02-06 07:02:30.770261,30,False
ES0616837103344283741631,9e222dfc-5745-4996-b7db-f858262ceb45,2025-02-12 17:56:41.481322,14,True
ES0400651353074085248893,5413e331-ce5f-4bea-a8e9-093f7be728fb,2025-01-04 13:48:08.465113,43,False
ES4391276652943115966127,144f0686-7b2e-492c-aa96-1045808fc6d7,2025-02-11 16:15:25.315594,34,True
ES0815902048250047915783,7e88ff75-c603-419e-ba49-bf0c873733cb,2025-02-21 16:31:04.131541,57,True
ES3927228281265090567901,29e858b4-35f7-48f7-8dc9-a7d783306215,2025-01-24 05:23:23.401078,47,True
ES8062227088440607228496,da83e09e-787b-4bc4-8613-e1f4ce8d45ac,2025-02-10 04:57:39.641095,4,True
ES1875890239748386951798,35d4602d-6b01-4560-b0ac-d7a58441b7f3,2025-01-17 04:42:51.941560,25,True
ES5230179509991648699748,691c2731-02dd-47ff-aa83-db7e5f45903e,2025-01-22 09:58:45.577848,56,False
ES0362047642461483984939,a62f97f2-1cb6-4762-90af-a6b4783eabde,2025-01-26 19:16:01.091112,16,False
ES4027997225314361602367,d6159fb9-fe94-437d-8f3d-40be9d78c67c,2025-01-05 07:36:55.895402,19,True
ES8602522756199717989035,68e9482d-60dc-4dbd-9525-c5ed2fcf8ea3,2025-01-26 00:15:49.730903,99,True
ES9384121935146949451386,a3c4b543-ec83-413d-9308-d06fae2282bf,2025-02-22 20:29:33.307924,71,False
ES8703422197614861158219,a62f97f2-1cb6-4762-90af-a6b4783eabde,2025-02-02 08:25:07.441988,62,True
ES5695660405706411414466,fb737eb4-34eb-4b3a-ba58-2ab8e6c190f5,2025-02-06 19:16:15.779061,28,False
ES8663025868304825447678,b4c82953-4072-4ff2-8465-c3f8f457088f,2025-02-24 17:12:55.976811,99,False
ES7194805825024002536227,9ef43cc9-7412-46be-83ba-d4e0fa76923d,2025-02-17 19:51:32.100088,60,True
ES5952356326766057491499,4de63d39-6f97-41dc-987e-5da0ac3f0cb2,2025-02-16 06:40:47.178184,72,True
ES5056021490644299973422,4fbc1845-c439-41c5-9c41-e2e41b73cc6e,2025-01-06 08:21:39.476240,2,False
ES0691581871552464592133,9be7ada0-d2e1-44b3-934f-622f8e255d32,2025-02-11 00:52:57.370575,44,True
ES1462896888719562990940,9e222dfc-5745-4996-b7db-f858262ceb45,2025-02-04 05:19:10.783100,38,True
ES4481710745141373383643,0ee97ccc-b9ad-498f-a0ed-73d9e7067ed1,2025-02-05 09:41:06.893366,12,True
ES6665453896242814777544,72cec41b-29e8-4ace-8e49-e65d45bb50e5,2025-01-28 06:49:13.029664,94,False
ES5835038710313743383461,4c8fa80d-4018-4820-b3b5-a0e494f70802,2025-02-16 13:28:43.076407,90,True
ES4240785362645386576609,2184b615-4d96-4608-a7fc-1822d27c353f,2025-02-08 11:59:43.409153,93,False
ES7341626074533787943578,16ce00e4-d7f5-46f6-b156-6504e89cd9c1,2025-01-12 22:37:10.388896,80,True
ES8013532581583583658487,ccf09822-d84c-4b6f-b802-c5204b7983e3,2025-01-08 09:37:59.729049,67,True
ES5950037356787732537488,f626a0e1-3102-47aa-bbdd-2ef02fd0f47b,2025-01-29 08:40:48.133682,13,False
ES7864546456027281064213,937c65ec-d5c3-433e-a6df-ad6124dcd004,2025-01-03 14:50:39.276731,19,False
ES2478233592091157035051,f38d6da5-d7e1-48fe-a33a-df5f88d8a5b9,2025-02-12 17:54:10.209670,45,False
ES7180164140775326248029,990ab483-559e-4155-96ba-c77177104d67,2025-02-07 16:55:44.345243,38,True
ES2268524577885809480910,4668c3b1-d695-410e-a0a8-40aeb0271c61,2025-01-03 00:09:53.191222,34,True
ES5318918147334707918527,02441975-e815-46b4-a4d6-f20256c10893,2025-02-26 02:21:13.643204,71,True
ES7459442496038211701269,4ab82aae-79a4-47ec-b91b-da2fb02120dd,2025-01-24 05:39:07.785698,94,True
ES0745885563101408593338,a6195897-6a56-4578-b11f-67c4ccd30895,2025-01-02 10:01:20.699887,50,False
ES6714416750246896926808,1ad84c3e-47f7-4530-9362-76ebc9c03d3d,2025-01-19 01:44:07.879431,29,False
ES3856263154945454562579,d8cc623f-ff2c-48a8-abf2-aef5cace3a66,2025-02-14 13:17:05.064356,23,False
ES6258250743665952605226,5844093a-5142-4fc1-8817-bace3f44029d,2025-02-14 03:43:48.641043,27,False
ES5598509205408114640738,5d431013-9792-4920-afae-0406d292657b,2025-01-13 01:19:57.101620,70,False
ES8037088209725504911844,106e2016-1390-4a6b-9863-434700fb2e18,2025-02-26 09:05:05.806562,92,False
ES0276643357277334455389,86a7fd1c-a3a8-4f71-91b5-948683929293,2025-01-07 17:22:09.072083,79,False
ES0400651353074085248893,6cf77e7e-b4c7-48f8-9e81-71ea3949e527,2025-01-07 22:08:49.299622,52,False
ES4112949422539290362990,a93e759c-e870-49d3-8a6b-ad5e2af862f3,2025-01-06 18:14:37.354565,78,True
ES8304290341418065511891,34203853-d435-484e-b345-573b9b658b4f,2025-02-22 11:03:35.440681,80,False
ES4759792562143731372058,8056fb0d-7a48-4902-bd4e-f40572ecfacd,2025-01-27 07:20:14.129105,86,False
ES2271508386638111417859,34de7703-f19b-4c8f-bf68-92a481b6c6b3,2025-01-29 14:13:51.901740,14,True
ES0609249267350678182195,692d38ca-63e6-449e-9763-6926663781e3,2025-02-19 22:44:23.068947,32,False
ES5255302493212921953433,587cd7f0-73cd-44b4-b3a0-a355bcc4eb1b,2025-01-19 20:47:39.230610,83,False
ES4497203622593909755958,28de415f-1214-41fb-a4e9-2275202e77a7,2025-01-05 21:36:22.838249,1,False
ES4446329018034774204532,d341096e-6146-4bf1-be82-fe57c9d91bcc,2025-01-18 05:44:35.973231,71,False
ES3923140348986509811915,16ce00e4-d7f5-46f6-b156-6504e89cd9c1,2025-01-27 13:39:19.460763,65,False
ES2603521484753869243434,bfd74fad-943e-4ebb-ae5d-ca3c54f470af,2025-01-28 15:27:42.679100,84,True
ES1390982630740411341356,23ad39cf-9ad7-4aec-bd70-66537a35c4aa,2025-01-01 18:53:36.950468,22,True
ES1255306512600814481000,6dda798a-294a-4e7f-a0b8-61c63e94acc9,2025-02-05 12:49:41.342689,61,True
ES3201988811555265052736,7bce1938-c996-424c-910c-4b0fa1404c74,2025-02-09 17:20:17.582161,40,False
ES6087505427573016349741,1e38da09-2728-494f-a0d0-c2d6024258dd,2025-02-01 04:41:21.518147,88,True
ES9723852518479880442417,fb43d116-27ce-40ac-b3e4-05857fd82d5d,2025-01-31 08:39:46.443820,20,False
ES6735638401859587867811,9dbe3376-590b-4681-a97d-5344f7859b40,2025-02-17 13:34:20.067906,10,True
ES0916672384957097705552,4668c3b1-d695-410e-a0a8-40aeb0271c61,2025-02-06 17:57:27.779508,57,False
ES8922832972979375752232,c9c01ec0-1bf1-42a4-8043-2a6b20272d58,2025-01-25 04:52:01.641081,9,True
ES4875643969374861551150,3570a1e6-6791-44bc-b5e1-45349f35f469,2025-02-06 02:05:51.880620,70,True
ES6281203367857077154930,d8d36d4d-194f-404c-a352-7a5b45d163e0,2025-01-16 00:59:55.677603,97,True
ES6949987440333955329433,2319f9f0-a1dd-4ca9-ada3-7c44cd59b51b,2025-01-31 17:47:44.849630,8,True
ES1641114264456812681891,0aeb53a1-9ea3-4e0b-a52b-ac121d211118,2025-01-23 06:02:48.540280,37,False
ES1257057496918866888787,89722495-ecdf-4c46-9fbd-421fb58fe94e,2025-02-23 19:13:00.544719,84,False
ES0236649067898586069289,51bc1b05-4233-406a-bc69-cf261740141c,2025-02-03 15:09:31.042422,33,False
ES0828889794500058565989,15f3ae40-679e-4447-b8c1-f4c331f6fa29,2025-01-15 14:06:34.767519,30,True
ES8314708894725361861853,52b49a7f-4f9e-43cd-af53-19a1e76e2f9f,2025-02-04 21:29:14.745723,61,True
ES0760488832304265820745,91a8f718-d7fa-459f-8b84-22749d69f4da,2025-02-23 15:05:07.041467,89,True
ES4705269978492857600720,a67ad7b2-66be-401f-938e-83d583eaf110,2025-02-01 14:54:26.241486,43,True
ES7846007681157313436704,77252846-4655-4a11-a815-f7a0997c46d6,2025-02-22 22:08:41.789627,12,True
ES7400331512633152376440,1f76552f-c0b8-4d97-8a3a-e53515e0fde5,2025-02-09 01:11:43.652556,47,True
ES4335334315137958148519,d7d12f49-eebc-4c18-8a07-b7e44acfda47,2025-02-08 22:19:47.485474,97,True
ES4597116725310942115961,8be0c23c-c334-4844-ba95-2601ce36c775,2025-02-08 13:04:55.873399,44,False
ES2279520101943827705735,2353e9dd-7bb4-425d-beaa-9c70f2bd0a72,2025-02-02 14:52:24.519486,56,True
ES9431085221541213290133,02441975-e815-46b4-a4d6-f20256c10893,2025-02-26 08:25:27.849415,2,True
ES9344999543370549595651,e934f3f0-6d48-4216-9325-6e54c1708d8c,2025-01-03 13:58:09.481735,66,False
ES3340661764492470050697,3d32df94-74f3-49a0-81e3-fac3593183ae,2025-02-25 12:30:18.137614,39,True
ES9872074964271035167519,132fe702-c3d7-48cd-9019-36f698893873,2025-01-03 02:01:19.006017,59,False
ES8766741639406195296896,d562bf23-70ee-4491-aaef-2672b6cc5bda,2025-01-05 18:49:42.683297,23,False
ES7544499915143153728477,25f7cc13-41a2-4fc2-9b7e-94ccb685a135,2025-01-10 03:30:40.677708,55,True
ES0714518365470328444413,2f07a8ff-5418-4f6b-8e86-8040888538e2,2025-02-06 08:51:55.499252,97,False
ES4440870173953519386163,5c7cb400-2d54-48dc-82f2-198e1645c921,2025-01-04 03:59:58.188485,46,False
ES4029887981060758416324,a00fecee-f624-45e6-bc81-caa01a7f389f,2025-01-04 09:09:05.900701,10,True
ES1786940111353806700997,10e694e2-937f-4bfb-9f72-d087d42a3d14,2025-01-19 10:04:00.101768,64,True
ES5735080262497121454491,ec9eb7e5-f0e0-4d7b-a2e4-9ec87093af62,2025-02-13 08:49:17.743316,54,True
ES6195287096722911887109,fb43d116-27ce-40ac-b3e4-05857fd82d5d,2025-02-09 15:23:17.418399,78,True
ES7589664888326056827120,4300b168-76a8-47a3-a167-5aba0e33c899,2025-01-11 20:03:08.096856,61,False
ES4091484754968700693837,f0f6e50c-fc17-4a7a-b437-1cfe18dac75f,2025-01-26 09:48:36.009676,13,True
ES3995806552057249624493,85259b21-78de-4946-ac55-2bb3c764c377,2025-02-16 21:03:55.734224,41,True
ES7965253554999025444149,16ce00e4-d7f5-46f6-b156-6504e89cd9c1,2025-02-08 08:14:12.755739,85,False
ES9099827747175807388388,5140f4f6-87f6-4273-a7be-713ba0bd013b,2025-01-03 18:23:15.674282,75,True
ES0345858616047290418905,1c3f959d-b042-441e-8848-c46bf2434d05,2025-02-11 19:02:51.377606,70,False
ES8062227088440607228496,d341096e-6146-4bf1-be82-fe57c9d91bcc,2025-02-02 14:36:31.799607,45,True
ES1810184528326280630497,8039e6c5-48b0-42a3-ad62-8bb6587ca79c,2025-01-26 06:20:33.959906,74,False
ES3062461109410646676593,0d22853a-bbff-493f-a9ee-59e1e5aa2b71,2025-01-01 02:31:08.160694,3,False
